"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Score","Ros","+/-"
"*05j76*","Nate Savino","ARI","RP","8974","FA","24","@KC Wed 7:40PM","0","1%","0%"
"*074du*","Samuel Savinon","LAD","SP","8975","FA","19","CIN Wed 10:10PM","0","0%","0%"
"*06uvz*","Nate Savoie","(N/A)","OF","8976","FA","21","","0","0%","0%"
"*066j8*","Alec Sayre","(N/A)","OF","8977","FA","25","","0","0%","0%"
"*03pp9*","Josh Sborz","TEX","RP","8978","FA","32","TEX 1<br/>@SEA 3","0","1%","0%"
"*06l5o*","Frankie Scalzo Jr.","CHC","RP","8979","FA","26","@MIL Wed 7:40PM","0","0%","0%"
"*076ge*","Jack Scanlon","PIT","C","8980","FA","25","@CHW Wed 7:40PM","0","0%","0%"
"*070cu*","Matt Scannell","ATL","OF","8981","FA","25","TB Wed 7:15PM","0","0%","0%"
"*06f1j*","Caden Scarborough","TEX","SP","8982","FA","21","TEX 1<br/>@SEA 3","0","33%","0%"
"*06zid*","Joe Scarborough","NYM","RP","8983","FA","22","@MIA Wed 6:40PM","0","0%","0%"
"*078kj*","Derek Schaefer","STL","RP","8984","FA","21","STL 6<br/>@SF 1","0","0%","0%"
"*075v9*","Luke Schafer","LAA","SP","8985","FA","25","@BOS Wed 6:45PM","0","0%","0%"
"*06v64*","Jake Schaffner","BOS","SS,INF","8986","FA","21","LAA Wed 6:45PM","0","1%","0%"
"*06gj0*","Shay Schanaman","ATL","RP","8987","FA","27","TB Wed 7:15PM","0","0%","0%"
"*07670*","Bryce Schaum","MIL","SP","8988","FA","23","CHC Wed 7:40PM","0","0%","0%"
"*06akt*","Dominic Scheffler","CIN","RP","8989","FA","22","@LAD Wed 10:10PM","0","0%","0%"
"*04eh7*","Alex Scherff","(N/A)","SP","8991","FA","28","","0","0%","0%"
"*06hep*","Luke Scherrer","PIT","1B,INF","8992","FA","21","@CHW Wed 7:40PM","0","0%","0%"
"*06qnu*","Jason Schiavone","HOU","C","8993","FA","23","@PHI Wed 6:40PM","0","4%","0%"
"*06kkc*","Ethan Schiefelbein","DET","RP","8994","FA","20","MIN 2<br/>@DET 7","0","1%","0%"
"*06qss*","Ryan Schiefer","CHW","SP","8995","FA","23","PIT Wed 7:40PM","0","0%","0%"
"*05174*","Tyler Schlaffer","CHC","SP","8996","FA","25","@MIL Wed 7:40PM","0","0%","0%"
"*06oo6*","Rafe Schlesinger","CLE","SP","8997","FA","23","@BAL Wed 6:35PM","0","1%","0%"
"*069xx*","Logan Schmidt","CLE","1B,INF,SP","8999","FA","18","@BAL Wed 6:35PM","0","1%","0%"
"*06hew*","William Schmidt","(N/A)","SP","9000","FA","20","","0","1%","0%"
"*072eh*","Tyler Schmitt","SD","SP","9001","FA","22","WSH 2<br/>@SD 3","0","0%","0%"
"*04pm9*","Nick Schnell","(N/A)","OF","9002","FA","26","","0","0%","0%"
"*0622s*","Tanner Schobel","MIN","3B,SS,INF","9003","FA","25","MIN 2<br/>@DET 7","0","1%","0%"
"*078u4*","Paul Schoenfeld","ARI","OF","9004","FA","23","@KC Wed 7:40PM","0","0%","0%"
"*063vy*","Garrett Schoenle","CHW","RP","9005","FA","28","PIT Wed 7:40PM","0","0%","0%"
"*067xk*","Cole Schoenwetter","CIN","SP,RP","9006","FA","21","@LAD Wed 10:10PM","0","2%","0%"
"*06cq6*","Tyler Schoff","ATL","RP","9007","FA","27","TB Wed 7:15PM","0","0%","0%"
"*078p3*","Charlie Scholvin","MIN","SS,INF","9009","FA","21","MIN 2<br/>@DET 7","0","0%","0%"
"*06hu3*","Will Schomberg","MIA","SP,RP","9010","FA","25","NYM Wed 6:40PM","0","0%","0%"
"*064wj*","Kruz Schoolcraft","SD","SP","9011","FA","19","WSH 2<br/>@SD 3","0","36%","0%"
"*0603l*","RJ Schreck","TOR","OF","9012","FA","26","TOR 0<br/>@ATH 2 F","0","4%","0%"
"*05uam*","Cody Schrier","MIA","1B,INF","9014","FA","23","NYM Wed 6:40PM","0","0%","0%"
"*06amt*","Kyle Schroedle","(N/A)","OF","9015","FA","26","","0","0%","0%"
"*05re4*","Nolan Schubart","CLE","1B,INF","9016","FA","22","@BAL Wed 6:35PM","0","4%","0%"
"*06qja*","Jay Schueler","TOR","RP","9017","FA","25","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06ooi*","Cam Schuelke","CLE","RP","9018","FA","24","@BAL Wed 6:35PM","0","0%","0%"
"*04q1l*","Austin Schulfer","(N/A)","RP","9019","FA","30","","0","0%","0%"
"*077y6*","Kooper Schulte","NYM","SS,INF","9020","FA","22","@MIA Wed 6:40PM","0","0%","0%"
"*0514n*","Andrew Schultz","STL","RP","9021","FA","29","STL 6<br/>@SF 1","0","0%","0%"
"*06s3k*","Connor Schultz","CHC","SP,RP","9022","FA","27","@MIL Wed 7:40PM","0","0%","0%"
"*06fzd*","Thomas Schultz","WSH","RP","9023","FA","27","WSH 2<br/>@SD 3","0","0%","0%"
"*05taz*","JT Schwartz","NYM","1B,INF","9025","FA","26","@MIA Wed 6:40PM","0","0%","0%"
"*077my*","Paxton Scoggin","(N/A)","SS,INF","9028","FA","15","","0","0%","0%"
"*073pr*","Cal Scolari","CHW","SP","9029","FA","22","PIT Wed 7:40PM","0","0%","0%"
"*05ymi*","Braden Scott","ATL","SP","9032","FA","28","TB Wed 7:15PM","0","0%","0%"
"*04oh1*","Connor Scott","KC","OF","9033","FA","26","ARI Wed 7:40PM","0","1%","0%"
"*0779b*","Cullen Scott","(N/A)","SP","9034","FA","16","","0","0%","0%"
"*078sx*","Jack Scott","COL","SP,RP","9035","FA","22","@NYY Wed 7:05PM","0","0%","0%"
"*06htb*","Kyle Scott","CLE","RP","9036","FA","24","@BAL Wed 6:35PM","0","0%","0%"
"*06c1i*","Matt Scott","CLE","SP","9037","FA","22","@BAL Wed 6:35PM","0","0%","0%"
"*06fz8*","Quincy Scott","TEX","1B,INF","9038","FA","23","TEX 1<br/>@SEA 3","0","0%","0%"
"*057w1*","Stephen Scott","(N/A)","C","9039","FA","29","","0","0%","0%"
"*075sf*","Win Scott","DET","RP","9042","FA","23","MIN 2<br/>@DET 7","0","0%","0%"
"*06c2s*","Anthony Scull","LAA","OF","9044","FA","22","@BOS Wed 6:45PM","0","0%","0%"
"*06mpt*","Shane Sdao","NYM","RP","9045","FA","22","@MIA Wed 6:40PM","0","0%","0%"
"*06ysh*","Jacob Seamon","(N/A)","OF","9047","FA","17","","0","0%","0%"
"*066by*","Ben Sears","KC","RP","9048","FA","26","ARI Wed 7:40PM","0","0%","0%"
"*06qi1*","Brett Sears","ATL","SP","9049","FA","26","TB Wed 7:15PM","0","1%","0%"
"*06qlm*","Parker Seay","NYY","RP","9050","FA","25","COL Wed 7:05PM","0","0%","0%"
"*07927*","Gavin Seebold","TOR","SP,RP","9052","FA","24","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06z3o*","Trey Seeley","SF","SP","9053","FA","24","STL 6<br/>@SF 1","0","0%","0%"
"*06422*","Enrique Segura","TEX","SP","9054","FA","21","TEX 1<br/>@SEA 3","0","0%","0%"
"*077o0*","Eric Segura","CHW","SP","9055","FA","21","PIT Wed 7:40PM","0","0%","0%"
"*066nr*","Anson Seibert","WSH","3B,INF","9056","FA","21","WSH 2<br/>@SD 3","0","0%","0%"
"*06l45*","Hayden Seig","LAA","RP","9057","FA","27","@BOS Wed 6:45PM","0","0%","0%"
"*06rhr*","Kegnnalex Seijas","MIL","1B,INF","9058","FA","20","CHC Wed 7:40PM","0","0%","0%"
"*06ky3*","Brock Sell","(N/A)","OF","9060","FA","19","","0","0%","0%"
"*06hf2*","Trent Sellers","NYY","SP","9061","FA","26","COL Wed 7:05PM","0","0%","0%"
"*06hwz*","Jack Sellinger","MIA","RP","9062","FA","26","NYM Wed 6:40PM","0","0%","0%"
"*05u9l*","Brock Selvidge","NYY","SP","9063","FA","24","COL Wed 7:05PM","0","3%","0%"
"*078rq*","Cole Selvig","MIA","SP","9064","FA","21","NYM Wed 6:40PM","0","0%","0%"
"*06cp8*","Moises Semerite","ATL","SS,INF","9065","FA","20","TB Wed 7:15PM","0","0%","0%"
"*05jr6*","Adam Seminaris","PHI","SP","9066","FA","27","HOU Wed 6:40PM","0","0%","0%"
"*06v3x*","Yorber Semprun","NYM","2B,INF","9069","FA","18","@MIA Wed 6:40PM","0","0%","0%"
"*0778i*","Alfredo Sena","(N/A)","SS,INF","9070","FA","16","","0","0%","0%"
"*06mno*","Reidis Sena","BOS","RP","9071","FA","25","LAA Wed 6:45PM","0","0%","0%"
"*072bj*","Andrew Sentlinger","CHW","RP","9072","FA","22","PIT Wed 7:40PM","0","0%","0%"
"*03zc9*","Nick Senzel","(N/A)","3B,INF,OF","9073","FA","31","","0","1%","0%"
"*075lg*","Jack Seppings","MIL","RP","9074","FA","24","CHC Wed 7:40PM","0","0%","0%"
"*076gb*","Eddison Septimo","BOS","RP","9075","FA","19","LAA Wed 6:45PM","0","0%","0%"
"*0637k*","Leonel Sequera","STL","SP","9078","FA","21","STL 6<br/>@SF 1","0","1%","0%"
"*072qt*","Diego Serna","SD","SP","9079","FA","17","WSH 2<br/>@SD 3","0","1%","0%"
"*05uve*","Luis Serna","NYY","SP","9080","FA","22","COL Wed 7:05PM","0","2%","0%"
"*06cqk*","Omar Serna","(N/A)","C","9081","FA","19","","0","0%","0%"
"*06ajk*","Eli Serrano","NYM","OF","9082","FA","23","@MIA Wed 6:40PM","0","2%","0%"
"*06umy*","Jose Serrano","HOU","RP","9086","FA","22","@PHI Wed 6:40PM","0","0%","0%"
"*072jh*","Samil Serrano","WSH","OF","9087","FA","17","WSH 2<br/>@SD 3","0","9%","0%"
"*06r7g*","Teilon Serrano","MIN","OF","9088","FA","18","MIN 2<br/>@DET 7","0","2%","0%"
"*0737s*","Yanfri Serrano","CHC","OF","9089","FA","17","@MIL Wed 7:40PM","0","0%","0%"
"*0657b*","Danny Serretti","ARI","3B,INF","9090","FA","26","@KC Wed 7:40PM","0","2%","0%"
"*0792j*","Jose Serva","CHC","SP","9091","FA","17","@MIL Wed 7:40PM","0","0%","0%"
"*06r9f*","Kenny Serwa","DET","SP","9093","FA","29","MIN 2<br/>@DET 7","0","1%","0%"
"*066az*","Adam Serwinowski","LAD","SP","9094","FA","22","CIN Wed 10:10PM","0","6%","0%"
"*0731s*","Aneudi Severino","TOR","OF","9096","FA","17","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06rw9*","Carlos Severino","PHI","SS,INF","9097","FA","18","HOU Wed 6:40PM","0","0%","0%"
"*05yim*","Jhonny Severino","PIT","2B,3B,INF","9099","FA","21","@CHW Wed 7:40PM","0","3%","0%"
"*06rss*","Lluveres Severino","TOR","RP","9101","FA","23","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*072vv*","Leonardo Sevilla","ARI","SS,INF","9103","FA","18","@KC Wed 7:40PM","0","0%","0%"
"*06yuz*","Dylan Seward","(N/A)","SS,INF","9104","FA","18","","0","2%","0%"
"*06c29*","Tzu-Chen Sha","ATH","SP","9106","FA","22","TOR 0<br/>@ATH 2 F","0","1%","0%"
"*06fz7*","Colby Shade","MIA","OF","9107","FA","25","NYM Wed 6:40PM","0","0%","0%"
"*06qpy*","Jacob Shafer","ATL","SP","9108","FA","24","TB Wed 7:15PM","0","0%","0%"
"*06uy8*","Bryce Shaffer","TB","RP","9109","FA","25","@ATL Wed 7:15PM","0","0%","0%"
"*072bh*","Andrew Shaffner","CIN","RP","9110","FA","23","@LAD Wed 10:10PM","0","0%","0%"
"*06fqs*","Teddy Sharkey","BAL","RP","9111","FA","25","CLE Wed 6:35PM","0","0%","0%"
"*077o3*","Michael Sharman","CHW","SP","9112","FA","24","PIT Wed 7:40PM","0","0%","0%"
"*06hoj*","Jacob Sharp","TOR","C","9113","FA","24","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*066fl*","Reese Sharp","(N/A)","SP","9114","FA","26","","0","0%","0%"
"*0424b*","Sterling Sharp","(N/A)","SP","9115","FA","31","","0","0%","0%"
"*05u9f*","Davis Sharpe","CLE","RP","9116","FA","26","@BAL Wed 6:35PM","0","0%","0%"
"*01uay*","Bryan Shaw","(N/A)","RP","9118","FA","38","","0","0%","0%"
"*06z3p*","Colton Shaw","SEA","SP","9119","FA","23","TEX 1<br/>@SEA 3","0","1%","0%"
"*06qr7*","Evan Shaw","LAD","RP","9120","FA","25","CIN Wed 10:10PM","0","0%","0%"
"*06gid*","Sam Shaw","TOR","2B,INF","9121","FA","21","TOR 0<br/>@ATH 2 F","0","2%","0%"
"*05tzk*","Evan Shawver","COL","RP","9122","FA","26","@NYY Wed 7:05PM","0","1%","0%"
"*06umi*","Tommy Sheehan","CHW","SP","9124","FA","27","PIT Wed 7:40PM","0","0%","0%"
"*0788f*","Deven Sheerin","PHI","RP","9125","FA","21","HOU Wed 6:40PM","0","0%","0%"
"*06yt7*","Noah Sheffield","(N/A)","3B,INF","9127","FA","20","","0","0%","0%"
"*06zbf*","Jake Shelagowski","STL","RP","9128","FA","22","STL 6<br/>@SF 1","0","0%","0%"
"*0779c*","Martin Shelar","BOS","OF","9129","FA","19","LAA Wed 6:45PM","0","0%","0%"
"*06al9*","Colby Shelton","CHW","SS,INF","9130","FA","23","PIT Wed 7:40PM","0","3%","0%"
"*06fus*","Easton Shelton","LAD","1B,INF","9131","FA","20","CIN Wed 10:10PM","0","9%","0%"
"*06pvl*","Chia-Shi Shen","SEA","SP","9132","FA","22","TEX 1<br/>@SEA 3","0","1%","0%"
"*05yar*","Rouselle Shepard","(N/A)","SS,INF","9134","FA","18","","0","0%","0%"
"*06qoc*","Blake Shepardson","CHW","RP","9135","FA","23","PIT Wed 7:40PM","0","0%","0%"
"*06p60*","Grant Shepardson","MIA","SP","9136","FA","20","NYM Wed 6:40PM","0","1%","0%"
"*072yv*","Reo Shibata","(N/A)","SP","9138","FA","20","","0","0%","0%"
"*06hf1*","Ben Shields","COL","SP","9139","FA","27","@NYY Wed 7:05PM","0","1%","0%"
"*06kke*","David Shields","KC","SP","9140","FA","20","ARI Wed 7:40PM","0","19%","0%"
"*0662p*","Jun-Seok Shim","NYM","RP","9141","FA","22","@MIA Wed 6:40PM","0","2%","0%"
"*076n0*","Nathan Shinn","STL","SP","9143","FA","23","STL 6<br/>@SF 1","0","0%","0%"
"*06qou*","Jake Shirk","PIT","RP","9144","FA","24","@CHW Wed 7:40PM","0","0%","0%"
"*07770*","David Shirley","MIA","SS,INF","9145","FA","18","NYM Wed 6:40PM","0","0%","0%"
"*06ahv*","Luke Shliger","DET","C","9146","FA","24","MIN 2<br/>@DET 7","0","0%","0%"
"*075o6*","Jason Shockley","BAL","RP","9148","FA","23","CLE Wed 6:35PM","0","0%","0%"
"*05y4r*","Adam Shoemaker","ATL","SP","9149","FA","24","TB Wed 7:15PM","0","0%","0%"
"*06qvj*","Kodey Shojinaga","PHI","C,1B,INF","9150","FA","23","HOU Wed 6:40PM","0","0%","0%"
"*05ydu*","Chase Shores","LAA","SP,RP","9151","FA","22","@BOS Wed 6:45PM","0","7%","0%"
"*0519b*","Avery Short","ARI","SP","9152","FA","25","@KC Wed 7:40PM","0","0%","0%"
"*04pqc*","Aaron Shortridge","WSH","SP","9153","FA","29","WSH 2<br/>@SD 3","0","0%","0%"
"*06r4q*","Carter Shouse","(N/A)","OF","9154","FA","16","","0","0%","0%"
"*075lk*","Caleb Shpur","(N/A)","OF","9156","FA","25","","0","0%","0%"
"*06kjw*","Garrett Shull","(N/A)","OF","9159","FA","21","","0","0%","0%"
"*0514g*","Seth Shuman","SEA","SP,RP","9160","FA","28","TEX 1<br/>@SEA 3","0","0%","0%"
"*06zic*","RJ Shunck","MIA","RP","9162","FA","22","NYM Wed 6:40PM","0","0%","0%"
"*0790j*","Thomas Shurtleff","LAA","RP","9163","FA","22","@BOS Wed 6:45PM","0","0%","0%"
"*04yik*","Sammy Siani","SEA","OF","9164","FA","25","TEX 1<br/>@SEA 3","0","1%","0%"
"*06zrb*","Evan Siary","TEX","SP","9165","FA","22","TEX 1<br/>@SEA 3","0","0%","0%"
"*072ft*","Cooper Sides","(N/A)","SP","9167","FA","18","","0","0%","0%"
"*06cp6*","Juan Sierra","HOU","OF","9168","FA","20","@PHI Wed 6:40PM","0","0%","0%"
"*073xw*","Kason Siguenza","LAA","SS,INF","9170","FA","18","@BOS Wed 6:45PM","0","0%","0%"
"*0730w*","Roman Silgado","DET","C","9174","FA","17","MIN 2<br/>@DET 7","0","0%","0%"
"*06c5l*","Anthony Silva","CLE","2B,INF","9176","FA","23","@BAL Wed 6:35PM","0","0%","0%"
"*06rl4*","Brahian Silva","(N/A)","C","9177","FA","23","","0","0%","0%"
"*066mh*","Carlos Silva","(N/A)","C","9178","FA","20","","0","0%","0%"
"*05vy4*","Eric Silva","DET","SP","9180","FA","23","MIN 2<br/>@DET 7","0","0%","0%"
"*06rjz*","Gabriel Silva","KC","C","9181","FA","22","ARI Wed 7:40PM","0","0%","0%"
"*06ak9*","Heribert Silva","CLE","OF","9182","FA","20","@BAL Wed 6:35PM","0","0%","0%"
"*076kx*","Jose Silva","CHC","SS,INF","9183","FA","19","@MIL Wed 7:40PM","0","1%","0%"
"*0731e*","Patrick Silva","PHI","3B,INF","9185","FA","17","HOU Wed 6:40PM","0","0%","0%"
"*060of*","Andres Silvera","PIT","RP","9189","FA","22","@CHW Wed 7:40PM","0","0%","0%"
"*06kgn*","Franchely Silverio","HOU","SS,INF","9190","FA","19","@PHI Wed 6:40PM","0","0%","0%"
"*072yf*","Garielvin Silverio","BOS","OF","9191","FA","17","LAA Wed 6:45PM","0","1%","0%"
"*076vl*","Jose Silvestre","TEX","SP","9194","FA","20","TEX 1<br/>@SEA 3","0","0%","0%"
"*06ekk*","Kevin Sim","(N/A)","1B,INF","9195","FA","24","","0","0%","0%"
"*051jn*","Karson Simas","CHC","2B,INF","9197","FA","25","@MIL Wed 7:40PM","0","0%","0%"
"*06ybd*","Miguel Sime","WSH","SP","9198","FA","19","WSH 2<br/>@SD 3","0","22%","0%"
"*06tlj*","Victor Simeon","TEX","RP","9199","FA","25","TEX 1<br/>@SEA 3","0","0%","0%"
"*06hwi*","Dylan Simmons","CIN","RP","9200","FA","25","@LAD Wed 10:10PM","0","0%","0%"
"*04prp*","Kendall Simmons","(N/A)","3B,INF","9201","FA","26","","0","0%","0%"
"*06hud*","Ben Simon","NYM","RP","9204","FA","24","@MIA Wed 6:40PM","0","0%","0%"
"*06rml*","Jhon Simon","TEX","3B,INF","9205","FA","18","TEX 1<br/>@SEA 3","0","0%","0%"
"*067x1*","Johan Simon","DET","RP","9206","FA","25","MIN 2<br/>@DET 7","0","0%","0%"
"*0648h*","Liam Simon","SF","RP","9207","FA","25","STL 6<br/>@SF 1","0","0%","0%"
"*06qxh*","William Simoneit","TOR","C","9208","FA","29","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06af8*","Anthony Simonelli","KC","RP","9209","FA","27","ARI Wed 7:40PM","0","0%","0%"
"*051e0*","Will Simpson","TB","1B,INF","9210","FA","25","@ATL Wed 7:15PM","0","2%","0%"
"*074mo*","Aiden Sims","(N/A)","SP","9211","FA","20","","0","0%","0%"
"*05rgm*","Landon Sims","ARI","RP","9213","FA","25","@KC Wed 7:40PM","0","2%","0%"
"*06r74*","Savion Sims","CLE","SP","9214","FA","19","@BAL Wed 6:35PM","0","0%","0%"
"*05xq3*","Nick Sinacola","(N/A)","RP","9215","FA","26","","0","0%","0%"
"*06qsj*","Justin Sinibaldi","CHW","SP","9217","FA","24","PIT Wed 7:40PM","0","0%","0%"
"*06c8x*","Luke Sinnard","ATL","SP","9218","FA","23","TB Wed 7:15PM","0","6%","0%"
"*06ylq*","Kyle Sinzza","ARI","2B,INF","9219","FA","19","@KC Wed 7:40PM","0","0%","0%"
"*066qb*","Jean Carlos Sio","SF","2B,SS,INF","9220","FA","22","STL 6<br/>@SF 1","0","0%","0%"
"*076qk*","Oliver Sirotti","ATH","RP","9223","FA","19","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06qh4*","Givian Sirvania","BOS","3B,INF","9224","FA","19","LAA Wed 6:45PM","0","0%","0%"
"*06nk6*","Cameron Sisneros","HOU","1B,INF","9226","FA","25","@PHI Wed 6:40PM","0","0%","0%"
"*078vr*","Caden Sivrich","ATH","SP","9227","FA","18","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*05ogv*","Noah Skirrow","(N/A)","SP","9228","FA","28","","0","0%","0%"
"*078f5*","Josh Skowronski","SD","OF","9229","FA","21","WSH 2<br/>@SD 3","0","0%","0%"
"*06qox*","Ryan Slater","SF","RP","9230","FA","24","STL 6<br/>@SF 1","0","0%","0%"
"*06y9s*","Johnny Slawinski","LAA","SP","9231","FA","19","@BOS Wed 6:45PM","0","10%","0%"
"*077zq*","Jackson Sleeper","MIN","RP","9232","FA","22","MIN 2<br/>@DET 7","0","0%","0%"
"*077ej*","Jack Slightom","KC","SP","9233","FA","18","ARI Wed 7:40PM","0","0%","0%"
"*070cz*","Braeden Sloan","BAL","RP","9234","FA","23","CLE Wed 6:35PM","0","0%","0%"
"*06qgr*","Ethan Sloan","DET","RP","9235","FA","24","MIN 2<br/>@DET 7","0","0%","0%"
"*0511g*","Ethan Small","(N/A)","RP","9237","FA","29","","0","1%","0%"
"*064o0*","Jackson Smeltz","SD","RP","9239","FA","27","WSH 2<br/>@SD 3","0","0%","0%"
"*05ygm*","Adam Smith","SEA","RP","9241","FA","26","TEX 1<br/>@SEA 3","0","0%","0%"
"*06dq9*","Aidan Smith","NYM","OF","9242","FA","22","@MIA Wed 6:40PM","0","15%","0%"
"*06yxo*","Angelo Smith","LAA","RP","9243","FA","22","@BOS Wed 6:45PM","0","0%","0%"
"*070ef*","Aubrey Smith","HOU","RP","9244","FA","22","@PHI Wed 6:40PM","0","0%","0%"
"*067xp*","Austin Smith","COL","RP","9245","FA","27","@NYY Wed 7:05PM","0","0%","0%"
"*06yxn*","Austin Smith","TOR","OF","9246","FA","23","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06yxm*","Boston Smith","SEA","C","9247","FA","23","TEX 1<br/>@SEA 3","0","9%","0%"
"*078vf*","Braden Smith","BAL","SP","9248","FA","21","CLE Wed 6:35PM","0","0%","0%"
"*06ftt*","Brady Smith","DET","SP","9249","FA","21","MIN 2<br/>@DET 7","0","6%","0%"
"*078ql*","Brady Smith","MIL","SP","9250","FA","18","CHC Wed 7:40PM","0","0%","0%"
"*070cx*","Brayden Smith","STL","2B,INF","9251","FA","22","STL 6<br/>@SF 1","0","0%","0%"
"*06f15*","Cade Smith","NYY","SP","9252","FA","24","COL Wed 7:05PM","0","2%","0%"
"*05jq1*","D'Andre Smith","NYM","OF","9254","FA","25","@MIA Wed 6:40PM","0","0%","0%"
"*06umx*","Darien Smith","SF","RP","9255","FA","26","STL 6<br/>@SF 1","0","0%","0%"
"*06zah*","Derrick Smith","COL","RP","9257","FA","22","@NYY Wed 7:05PM","0","0%","0%"
"*078l3*","Drew Smith","SF","OF","9259","FA","23","STL 6<br/>@SF 1","0","0%","0%"
"*06qpu*","Gavin Smith","TOR","SS,INF","9260","FA","20","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06nkn*","Grant Smith","(N/A)","SS,INF","9261","FA","25","","0","0%","0%"
"*077yd*","John Smith","NYM","OF","9263","FA","22","@MIA Wed 6:40PM","0","0%","0%"
"*072co*","JP Smith","MIN","1B,INF","9262","FA","21","MIN 2<br/>@DET 7","0","0%","0%"
"*06qwu*","Kolten Smith","MIN","SP,RP","9265","FA","22","MIN 2<br/>@DET 7","0","0%","0%"
"*0512y*","Marcus Smith","CIN","OF","9266","FA","25","@LAD Wed 10:10PM","0","0%","0%"
"*078ls*","Michael Smith","SD","OF","9267","FA","21","WSH 2<br/>@SD 3","0","0%","0%"
"*0792h*","Miles Smith","WSH","SP,RP","9268","FA","23","WSH 2<br/>@SD 3","0","0%","0%"
"*05tze*","Noah Smith","(N/A)","SS,INF","9270","FA","23","","0","0%","0%"
"*06oo2*","Parker Smith","HOU","SP","9271","FA","23","@PHI Wed 6:40PM","0","1%","0%"
"*05tp9*","Peyton Smith","(N/A)","SP","9272","FA","23","","0","0%","0%"
"*06rqc*","Robinson Smith","PIT","SP","9273","FA","18","@CHW Wed 7:40PM","0","0%","0%"
"*05uhc*","Russell Smith","MIL","RP","9274","FA","27","CHC Wed 7:40PM","0","0%","0%"
"*06qrp*","Tanner Smith","BAL","RP","9277","FA","24","CLE Wed 6:35PM","0","0%","0%"
"*074vw*","Tanner Smith","ATL","C","9278","FA","23","TB Wed 7:15PM","0","0%","0%"
"*06kkd*","Travis Smith","MIL","SP","9279","FA","23","CHC Wed 7:40PM","0","0%","0%"
"*05u9g*","Tristan Smith","CIN","RP","9280","FA","23","@LAD Wed 10:10PM","0","1%","0%"
"*06v1x*","Tyler Smith","(N/A)","2B,INF","9281","FA","20","","0","0%","0%"
"*077z7*","Nate Smithburg","TB","RP","9284","FA","22","@ATL Wed 7:15PM","0","0%","0%"
"*05ydn*","Campbell Smithwick","(N/A)","C","9285","FA","21","","0","0%","0%"
"*041vf*","Kirby Snead","PHI","RP","9287","FA","31","HOU Wed 6:40PM","0","0%","0%"
"*06ywn*","Nate Snead","LAA","RP","9288","FA","22","@BOS Wed 6:45PM","0","3%","0%"
"*06zag*","Kade Snell","CHC","OF","9289","FA","24","@MIL Wed 7:40PM","0","2%","0%"
"*06hpq*","Hayden Snelsire","TB","SP,RP","9290","FA","25","@ATL Wed 7:15PM","0","0%","0%"
"*03176*","D.J. Snelten","(N/A)","RP","9291","FA","34","","0","0%","0%"
"*05y18*","Collin Snider","CHC","RP","9292","FA","30","@MIL Wed 7:40PM","0","1%","0%"
"*051f5*","Jake Snider","(N/A)","OF","9293","FA","28","","0","0%","0%"
"*06zbe*","Eric Snow","TOR","SS,INF","9294","FA","22","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06tl8*","Jack Snyder","(N/A)","RP","9295","FA","28","","0","0%","0%"
"*066j1*","Trey Snyder","NYM","2B,3B,INF","9297","FA","20","@MIA Wed 6:40PM","0","1%","0%"
"*072bt*","Andrew Sojka","DET","OF","9298","FA","25","MIN 2<br/>@DET 7","0","0%","0%"
"*06qlq*","Jack Sokol","NYY","RP","9300","FA","24","COL Wed 7:05PM","0","0%","0%"
"*066m3*","Edwin Solano","(N/A)","SS,INF","9302","FA","20","","0","0%","0%"
"*06uqh*","Mendry Solano","DET","RP","9303","FA","22","MIN 2<br/>@DET 7","0","0%","0%"
"*06qhc*","Warel Solano","TB","3B,INF","9305","FA","18","@ATL Wed 7:15PM","0","1%","0%"
"*05yj6*","Yoffry Solano","MIA","2B,INF","9306","FA","21","NYM Wed 6:40PM","0","0%","0%"
"*072ds*","Santiago Solarte","MIA","SS,INF","9307","FA","17","NYM Wed 6:40PM","0","11%","0%"
"*072cq*","AJ Soldra","LAD","OF","9308","FA","22","CIN Wed 10:10PM","0","0%","0%"
"*06ciz*","Yassel Soler","ARI","3B,INF","9309","FA","20","@KC Wed 7:40PM","0","2%","0%"
"*051g5*","Chase Solesky","CIN","SP","9310","FA","28","@LAD Wed 10:10PM","0","0%","0%"
"*078l4*","Alex Solis","SF","RP","9311","FA","21","STL 6<br/>@SF 1","0","0%","0%"
"*05t7a*","Anthony Solometo","PIT","SP","9312","FA","23","@CHW Wed 7:40PM","0","7%","0%"
"*05134*","Noah Song","BOS","RP","9316","FA","29","LAA Wed 6:45PM","0","1%","0%"
"*06r1a*","Angel Soriano","PIT","SP","9318","FA","19","@CHW Wed 7:40PM","0","0%","0%"
"*06r76*","Caden Sorrell","CHC","OF","9320","FA","21","@MIL Wed 7:40PM","0","1%","0%"
